0.4553032831289555	-4.609040920575388e-16	-11.956245054413795
0.910606566257911	-6.346583054491834e-16	-6.3823561554455965
1.3659098493868664	-2.703013356153512e-16	-4.362393966420483
1.821213132515822	-3.1542607604575587e-16	-3.3170457860939937
2.2765164156447777	-1.8800610200761934e-16	-2.6771376494802896
2.731819698773733	-1.3058603368629368e-16	-2.2447702662147
3.1871229819026885	-6.410632673310926e-17	-1.9328880366351333
3.642426265031644	-8.134027843126017e-18	-1.6971898120710658
4.0977295481606	-2.3229060922517756e-17	-1.5127463923812512
4.553032831289555	-5.641756696436933e-17	-1.3644504950861829
5.00833611441851	-2.5364812758645464e-17	-1.2426097493198847
5.463639397547466	-2.9019376946720475e-17	-1.1407177953590117
5.918942680676422	-8.660216736036621e-18	-1.0542431312420757
6.374245963805377	-4.630577157624024e-18	-0.979931790832429
6.829549246934332	-2.64002887265907e-17	-0.9153862425664026
7.284852530063288	-2.2180213818916105e-17	-0.85880070307523
7.740155813192244	-6.419673682523944e-19	-0.8087889943631136
8.1954590963212	-1.3043051964067233e-17	-0.7642692476011892
8.650762379450153	-6.716673985767323e-18	-0.7243846781602751
9.10606566257911	-3.2027269259173777e-18	-0.6884479078925196
